college_name,location,domain,specialization,course,fee,relevant_exam,min_marks,type,accreditation,scholarship,facilities,link
Sacred Heart College - [SHC],"Ernakulam, Kerala",Management and Business,General,BBA,7700.00,10+2,75.00,Private,NAAC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.shcollege.ac.in/
Regenesys Business School,"Navi Mumbai, Maharashtra",Management and Business,General,BBA,1284791.00,10+2,75.00,Private,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.regenesys.net/
Techno India University,"Hooghly , West Bengal",Computer Applications,General,MCA,21700.00,JECA,60.00,Private,AICTE ,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.technoindiahooghly.org/
NIT,"Warangal, Telangana ",Computer Applications,General,MCA,152000.00,Graduation ,50.00,Private,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://g.co/kgs/DnHrQTm
Delhi University - [DU],"New Delhi, Delhi NCR",Computer Applications,General,MCA,66000.00,CUET,274.00,Government,NAAC Grade A+ 3.3,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.du.ac.in/
University of Hyderabad - [UOH],"Hyderabad, Telangana",Computer Applications,General,MCA,55350.00,Graduation,60.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://uohyd.ac.in/
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Computer Applications,General,MCA,113000.00,Graduation,60.00,Private,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mnnit.ac.in/
Jamia Millia Islamia University-[JMI],"New Delhi, Delhi NCR",Computer Applications,General,MCA,8500.00,Graduation,60.00,Government,NAAC Grade A++,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://jmi.ac.in/
Institute of Business Studies and Research ,"Belapur, Navi Mumbai",Computer Applications,General,MCA,150000.00,Graduation,60.00,Government,NAAC Grade B,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ibsar.ac.in/
Harcourt Butler Technological University - [HBTU],"Kanpur, Uttar Pradesh",Computer Applications,General,MCA,120000.00,NIMCET,95.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://hbtu.ac.in/
Pondicherry University - [PU],"Pondicherry, Puducherry",Computer Applications,General,MCA,37342.00,CUET,164.00,Government,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.pondiuni.edu.in/
Madhav University - [MU],"Sirohi, Rajasthan",Computer Applications,General,MCA,45000.00,Graduation,60.00,Private,"NCTE, AICTE, RCI, PCI, BCI Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://collegedunia.com/university/54829-madhav-university-mu-sirohi
OPJS University,"Churu, Rajasthan",Computer Applications,General,MCA,51200.00,Graduation,60.00,Private,"NCTE, AICTE, COA, BCI, UGC Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.opjsuniversity.edu.in/
Institute of Management Studies - [IMS],"Noida, Uttar Pradesh",Computer Applications,General,MCA,170000.00,Graduation,50.00,Private,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.imsnoida.com/
Chandigarh Business School of Administration - [CBSA] ,"Mohali, Punjab",Computer Applications,General,MCA,96400.00,Graduation,50.00,Private,"AICTE, UGC Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.cbsmohali.org/
Lingaya's Vidyapeeth,"New Delhi, Delhi NCR",Computer Applications,General,MCA,60000.00,Graduation,55.00,Private,NAAC Grade ,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.lingayasvidyapeeth.edu.in/
Haryana College of Technology and Management,"Kaithal, Haryana",Computer Applications,General,MCA,73500.00,Graduation,50.00,Private,"AICTE, NBA Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://g.co/kgs/wz9xsiQ
Manav Rachna International Institute of Research and Studies - [MRIIRS],"Faridabad, Haryana",Computer Applications,General,MCA,205900.00,Graduation,50.00,Private,NAAC Grade A++,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://g.co/kgs/arP9Ueo
JSS Academy of Technical Education - [JSSATE],"Sector 27, Noida",Computer Applications,General,MCA,137347.00,UPTAC,1568.00,Private,"AICTE, PCI, NBA Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",http://jssaten.ac.in/
Lovely Professional University - [LPU],"Jalandhar, Punjab",Computer Applications,General,MCA,240000.00,Graduation,60.00,Private,NAAC Grade A++ 3.7,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.lpu.in/
Noida International University - [NIU],"Greater Noida, Uttar Pradesh",Computer Applications,General,MCA,134000.00,Graduation,50.00,Private ,NAAC Grade A+ 3.4,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://niuonline.edu.in/
Administrative Management College - [AMC],"Bangalore, Karnataka",Computer Applications,General,MCA,186000.00,Graduation,50.00,Private ,NAAC Grade,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://amc.amcgroup.edu.in/
Pacific University Udaipur,"Udaipur, Rajasthan",Computer Applications,General,MCA,55000.00,Graduation,50.00,Private ,"NCTE, AICTE, PCI, BCI, UGC Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.pacific-university.ac.in/
Tilak Maharashtra Vidyapeeth - [TMV],"Pune, Maharashtra",Computer Applications,General,MCA,53000.00,Entrance Test (MAH MCA CET),50.00,Private ,NAAC Grade B++,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.tmv.edu.in/
Bhagwant Institute of Technology - [BIT],"Muzaffarnagar, Uttar Pradesh",Computer Applications,General,MCA,122400.00,UPCET,60.00,Private ,"AICTE, NBA Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.bhagwantgroup.com/
Gaya College,"Gaya, Bihar",Computer Applications,General,MCA,90000.00,Graduation,50.00,Government,NAAC Grade,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.gayacollege.ac.in/
Institute of Professional Excellence and Management - [IPEM],"Ghaziabad, Uttar Pradesh",Computer Applications,General,MCA,103000.00,Graduation,50.00,Private ,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ipemgzb.ac.in/
COER University,"Roorkee, Uttarakhand",Computer Applications,General,MCA,144300.00,UKSEE,50.00,Private ,NAAC Grade,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://coeruniversity.ac.in/
Maharaja Sayajirao University of Baroda - [MSU],"Vadodara, Gujarat",Computer Applications,General,MCA,14000.00,ACPC,9920009.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://msubaroda.ac.in/
Institute of Information Technology & Management - [IITM],"New Delhi, Delhi",Computer Applications,General,MCA,165000.00,IPU-CET,7939.00,Private ,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iitmjanakpuri.com/
Poornima University - [PU],"Jaipur, Rajasthan",Computer Applications,General,MCA,130000.00,Graduation,50.00,Private ,"COA, NCHMCT, UGC Approved",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://poornima.edu.in/
"Annex College, Kolkata","Kolkata, West Bengal",Computer Applications,General,MCA,120000.00,Graduation,50.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.annexcollege.ac.in/
"INMANTEC Institutions, Ghaziabad","Ghaziabad, Uttar Pradesh",Computer Applications,General,MCA,80000.00,UPTAC,16215.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.inmantec.edu/
Dewan Institute of Management Studies - [DIMS],"Meerut, Uttar Pradesh",Computer Applications,General,MCA,61200.00,UPTAC,16057.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://dims.dewaninstitutes.com/
GLA University,"Mathura, Uttar Pradesh",Computer Applications,General,MCA,166000.00,Graduation,50.00,Private ,NAAC Grade A+,,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://g.co/kgs/VhJ1hNF
Indira Gandhi National Open University - [IGNOU],"New Delhi, Delhi NCR",Computer Applications,General,MCA,25300.00,Graduation,50.00,Government,NAAC Grade A++,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ignou.ac.in/
R.C. Institute of Technology - [RCIT],"New Delhi, Delhi NCR",Computer Applications,General,MCA,116700.00,Graduation,50.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://g.co/kgs/QmK8aME
"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College, Chennai","Chennai, Tamil Nadu",Computer Applications,General,MCA,41000.00,Graduation,50.00,Private ,NAAC Grade A 3.3,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.velhightech.com/
Naraina College of Engineering and Technology - [NCET],"Kanpur, Uttar Pradesh",Computer Applications,General,MCA,122400.00,UPTSE,20407.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.narainagroup.ac.in/page/Naraina-College-of-Engineering-and-Technology
"Lucky Institute of Professional Studies, Jodhpur","Jodhpur, Rajasthan",Computer Applications,General,MCA,40000.00,Graduation,50.00,Government,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://luckyinstitute.org/
"Kurukshetra University - [KUK], Kurukshetra","Kurukshetra, Haryana",Computer Applications,General,MCA,22900.00,Graduation,50.00,Government,NAAC Grade A++,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://kuk.ac.in/
ATM Global Business School (P) ITI,"Faridabad, Haryana",Computer Applications,General,MCA,390000.00,GPATE,50.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.atm.edu.in/
"Chhatrapati Shahu Ji Maharaj University - [CSJMU], Kanpur","Kanpur, Uttar Pradesh",Computer Applications,General,MCA,59200.00,Graduation,50.00,Private ,NAAC Grade A++,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://csjmu.ac.in/
"Integral University, Lucknow","Lucknow, Uttar Pradesh",Computer Applications,General,MCA,100000.00,Graduation,50.00,Private ,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.iul.ac.in/
"Jai Narain Vyas University - [JNVU], Jodhpur","Jodhpur, Rajasthan",Computer Applications,General,MCA,45000.00,Graduation,50.00,Government,NAAC Grade B,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.jnvu.co.in/
"Jain University - [JU], Bangalore","Bangalore, Karnataka",Computer Applications,General,MCA,280000.00,Graduation,50.00,Government,NAAC Grade A++ 3.7,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.jainuniversity.ac.in/
"Global Institute of Management Sciences - [GIMS], Bangalore","Bangalore, Karnataka",Computer Applications,General,MCA,115500.00,Karnataka-PGCET,3839.00,Private ,AICTE Approved,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://gimsedu.in/
"Shobhit University, Meerut","Meerut, Uttar Pradesh",Computer Applications,General,MCA,110000.00,Graduation,50.00,Private ,NAAC Grade A,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.shobhituniversity.ac.in/
"Jamia Hamdard University, New Delhi","New Delhi, Delhi NCR",Computer Applications,General,MCA,209000.00,Graduation,50.00,Private ,,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://jamiahamdard.edu/
"K.R. Mangalam University, Gurgaon","Gurgaon, Haryana",Computer Applications,General,MCA,120000.00,Graduation,50.00,Private ,,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.krmangalam.edu.in/
"Osmania University - [OU], Hyderabad","Hyderabad, Telangana",Computer Applications,General,MCA,,Graduation,50.00,Private ,,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.osmania.ac.in/
"Teerthanker Mahaveer University - [TMU], Moradabad","Moradabad, Uttar Pradesh",Computer Applications,General,MCA,95400.00,Graduation,50.00,Private ,,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.tmu.ac.in/
"St Stephen's College, New Delhi","New Delhi, Delhi NCR",Science,Chemistry,B.Sc,52966.00,CUET-UG,462.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ststephens.edu/
"St Stephen's College, New Delhi","New Delhi, Delhi NCR",Science,Physics,B.Sc,52966.00,CUET-UG,478.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ststephens.edu/
"St Stephen's College, New Delhi","New Delhi, Delhi NCR",Science,Physical Science with Chemistry,B.Sc,52966.00,CUET-UG,486.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ststephens.edu/
"St Stephen's College, New Delhi","New Delhi, Delhi NCR",Science,Physical Science with Computer Science,B.Sc,52966.00,CUET-UG,520.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ststephens.edu/
"St Stephen's College, New Delhi","New Delhi, Delhi NCR",Science,Mathematics,B.Sc,52966.00,CUET-UG,698.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.ststephens.edu/
"Hindu College, New Delhi","New Delhi, Delhi NCR ",Science,Physics,B.Sc,29470.00,CUET-UG,454.00,Government,"UGC,NAAC Grade A+",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hinducollege.ac.in/
"Hindu College, New Delhi","New Delhi, Delhi NCR ",Science,Zoology,B.Sc,29470.00,CUET-UG,564.00,Government,"UGC,NAAC Grade A+",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hinducollege.ac.in/
"Hindu College, New Delhi","New Delhi, Delhi NCR ",Science,Statistics,B.Sc,29470.00,CUET-UG,710.00,Government,"UGC,NAAC Grade A+",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hinducollege.ac.in/
"Hindu College, New Delhi","New Delhi, Delhi NCR ",Science,Chemistry,B.Sc,29470.00,CUET-UG,425.00,Government,"UGC,NAAC Grade A+",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hinducollege.ac.in/
"Hindu College, New Delhi","New Delhi, Delhi NCR ",Science,Botany,B.Sc,29470.00,CUET-UG,541.00,Government,"UGC,NAAC Grade A+",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hinducollege.ac.in/
"Lady Shri Ram College for Women - [LSR], New Delhi","New Delhi, Delhi NCR ",Science,Mathematics,B.Sc,24990.00,CUET-UG,648.00,Government,"UGC, MHRD",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://lsr.edu.in/
"Lady Shri Ram College for Women - [LSR], New Delhi","New Delhi, Delhi NCR ",Science,Statistics,B.Sc,24990.00,CUET-UG,770.00,Government,"UGC, MHRD",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://lsr.edu.in/
"Miranda House, New Delhi","New Delhi, Delhi NCR",Science,Physics,B.Sc,19800.00,CUET-UG,356.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mirandahouse.ac.in/
"Miranda House, New Delhi","New Delhi, Delhi NCR",Science,Life Sciences,B.Sc,19800.00,CUET-UG,528.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mirandahouse.ac.in/
"Miranda House, New Delhi","New Delhi, Delhi NCR",Science,Zoology,B.Sc,19800.00,CUET-UG,554.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mirandahouse.ac.in/
"Miranda House, New Delhi","New Delhi, Delhi NCR",Science,Chemistry,B.Sc,19800.00,CUET-UG,396.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mirandahouse.ac.in/
"Miranda House, New Delhi","New Delhi, Delhi NCR",Science,Botany,B.Sc,19800.00,CUET-UG,519.00,Government,NAAC Grade A+,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.mirandahouse.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Computer Science,B.Sc,29845.00,CUET-UG,664.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Mathematics,B.Sc,29845.00,CUET-UG,659.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Zoology,B.Sc,29845.00,CUET-UG,534.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Botany,B.Sc,29845.00,CUET-UG,506.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Anthropology,B.Sc,29845.00,CUET-UG,496.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Geology,B.Sc,29845.00,CUET-UG,479.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Physics,B.Sc,29845.00,CUET-UG,418.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Chemistry,B.Sc,29845.00,CUET-UG,392.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Hansraj College - [HRC], New Delhi","New Delhi, Delhi NCR",Science,Physical Science with Chemistry,B.Sc,29845.00,CUET-UG,338.00,Government,"NAAC Grade A++, UGC",Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.hansrajcollege.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Physics,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Mathematics,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Statistics,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Chemistry,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Plant Biology and Bio-technology,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Advanced Zoology and Advanced Biotechnology,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Geology,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Geography,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"Presidency College, Chennai","Chennai, Tamil Nadu",Science,Psychology,B.Sc,2000.00,10+2 exams from a recognised board,90.00,Government,AICTE,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://www.presidencycollegechennai.ac.in/
"St. Xavier's College - [SXC], Kolkata","Kolkata , West Bengal",Science,Microbiology,B.Sc,164800.00,CUET-UG,65.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://sxccal.edu/#
"St. Xavier's College - [SXC], Kolkata","Kolkata , West Bengal",Science,Mathematics,B.Sc,60500.00,CUET-UG,65.00,Private,UGC,Yes,"modern classrooms, well-equipped laboratories, a comprehensive library, clinical training at affiliated hospitals, hostel accommodations, sports facilities, and access to healthcare services",https://sxccal.edu/#
